age,retirement_age,monthly_income,monthly_contribution,current_savings,inflation_rate,employment_type,job_stability,contribution_gap_months,worker_type,income_category,season_type,readiness_score,consistency_score,volatility_score,sustainability_score,inflation_vulnerability_score
48,65,101689.15188354731,8980.06296881123,63112.15232825468,12.488313458880835,2,0.5090987303124883,1,seasonal,,farming,0.014093649506448378,0.9950980392156863,0.589081523625014,0.01409364950644838,0.6156153773032353
23,60,133466.2943103593,14108.064140521692,19298.76835874862,4.7543258189824105,0,0.43608649538213384,2,informal,casual_labor,,0.11808319748998057,0.9954954954954955,0.8458702569267993,0.11808319748998056,0.20964599121838987
37,60,143000.92916204163,15491.139853548533,48036.46387546341,7.004484244866671,0,0.3229176081179491,6,informal,artisan,,0.049370607074952055,0.9782608695652174,1.0,0.04937060707495205,0.33293343027253336
54,60,123920.78440921828,7087.847453461253,15198.123763531315,8.10007894643969,0,0.3309949160542998,8,informal,small_business,,0.011237825170205315,0.8888888888888888,1.0,0.011237825170205317,0.40045258376873694
43,65,254108.08661060804,15211.40771993382,216877.12665036548,11.364083568919074,0,0.6508109085046548,5,informal,artisan,,0.010199117736725655,0.9810606060606061,0.5237836372430178,0.010199117736725657,0.562408997131484
53,65,196465.7056012549,15541.262852270438,77187.27407621917,12.749308015640413,0,0.6401507677198822,5,informal,market_vendor,,0.013487057576028433,0.9652777777777778,0.5397738484201766,0.013487057576028433,0.6288678682189475
40,60,64197.323754911624,4158.311815500716,573513.7359754359,8.809530971772457,0,0.47299335034906387,4,informal,casual_labor,,0.03864289141498726,0.9833333333333333,0.7905099744764041,0.03864289141498726,0.42345526115066434
42,60,233170.38731511636,25935.724192044276,474587.24027611595,7.532377736917807,1,0.855825053575627,1,formal,,,0.049598727134109996,0.9953703703703703,0.144174946424373,0.049598727134109996,0.3579390694436688
25,65,108858.93023228127,12422.650370125792,50534.8459753392,5.0823835679849845,0,0.5343748918750026,6,informal,market_vendor,,0.11635872774099534,0.9875,0.698437662187496,0.11635872774099534,0.2245501941061256
39,65,43355.676682204954,3990.9749174477183,269086.0976327576,10.475725858917363,0,0.5224475943106297,7,informal,market_vendor,,0.02235055989055624,0.9775641025641025,0.7163286085340554,0.02235055989055624,0.512079376035529
35,60,36942.42853089248,1898.2821866585189,34962.44459907558,8.597984587621971,0,0.5230609803310924,7,informal,casual_labor,,0.01684363836901426,0.9766666666666667,0.7154085295033614,0.01684363836901426,0.4226581622262854
43,65,282962.765729663,21151.107200445924,184479.49582666752,7.524095770486673,0,0.6601828290991929,6,informal,small_business,,0.03102388281764445,0.9772727272727273,0.5097257563512106,0.031023882817644448,0.36453345524971803
33,65,145831.77670062205,7750.617037290404,201078.8695006792,8.104122669111119,0,0.4423750906754084,10,informal,market_vendor,,0.018783514060134582,0.9739583333333334,0.8364373639868873,0.018783514060134582,0.39759493835054077
49,65,30000.0,2761.7594531137784,297025.19960733555,9.112824599970782,0,0.4713227919643644,4,informal,artisan,,0.04914647994178214,0.9791666666666666,0.7930158120534535,0.04914647994178214,0.433248067427767
21,60,133108.04737098241,15610.061966416264,214249.75218101093,9.424863854316396,0,0.5772274009073635,5,informal,small_business,,0.020113379588517583,0.9893162393162394,0.6341588986389548,0.020113379588517583,0.46176489950222155
48,70,68544.17767735897,8757.660057450914,25944.319131970402,11.012579597425248,2,0.6047038240550285,3,seasonal,,farming,0.022324670017648953,0.9886363636363636,0.47435541113396573,0.022324670017648953,0.5383363695934817
39,65,124955.53684158737,9910.575358550854,28469.928225293028,6.145688739212623,0,0.4673963057141052,5,informal,artisan,,0.04690270158148064,0.983974358974359,0.7989055414288422,0.04690270158148064,0.2928719667132334
58,60,240364.64901921968,14227.26231585951,726721.9342694308,12.936502026319369,0,0.5648036927738529,5,informal,artisan,,0.014479663041030023,0.7916666666666666,0.6527944608392207,0.014479663041030022,0.6374592918024332
41,60,30000.0,2132.936592576083,167971.43618334937,9.016809580332122,0,0.3637046777364377,6,informal,casual_labor,,0.03201186852036043,0.9736842105263158,0.9544429833953435,0.03201186852036043,0.4364082328786702
46,70,315936.34397919395,34409.461813123125,115720.13086626987,10.130975028822697,2,0.6359851145550008,5,seasonal,,seasonal_trade,0.022180377512055306,0.9826388888888888,0.43681786253399896,0.022180377512055306,0.49531330890591024
56,65,206011.011685012,17827.63819579729,62266.12787934787,7.159614825943523,2,0.6984203570199631,3,seasonal,,farming,0.026539049361537618,0.9722222222222222,0.3618955715760443,0.026539049361537614,0.3484802727334106
42,60,405798.8191082479,41677.79089648639,171976.31307539123,8.576704825547278,2,0.796959073017592,5,seasonal,,seasonal_trade,0.03279992655800803,0.9768518518518519,0.24364911237888964,0.03279992655800802,0.4147694768579807
32,65,106598.08310056389,7671.577784696462,427817.86319878633,8.842328057234083,0,0.39806121182061255,3,informal,artisan,,0.022915647278636125,0.9924242424242424,0.9029081822690811,0.022915647278636125,0.4319850193176259
36,65,61687.50022868122,6110.626604272381,261683.92112971714,8.09625431749594,2,0.7805611275796542,3,seasonal,,tourism,0.04140286517407843,0.9913793103448276,0.26332664690441493,0.04140286517407842,0.3880523095786803
56,60,96336.50238371201,7099.819626947041,21099.59362521244,7.0681714600905465,0,0.48126961158749304,6,informal,market_vendor,,0.01153933066953186,0.875,0.7780955826187604,0.01153933066953186,0.3493304746191807
34,65,317847.8219534133,30579.605986003397,264567.6570889771,9.866766808429798,0,0.6344317100667353,8,informal,artisan,,0.0173582817614468,0.978494623655914,0.5483524348998972,0.0173582817614468,0.4847748345047291
48,70,135455.25801463705,13477.868189704144,590346.0435453058,10.967447640966284,2,0.5610680086187797,6,seasonal,,farming,0.02213389422620212,0.9772727272727273,0.5267183896574643,0.02213389422620212,0.5362347657474863
36,65,84832.11982004791,8434.252725432665,142831.52137856404,4.840775054509042,0,0.5263234536744696,4,informal,small_business,,0.0990593318952907,0.9885057471264368,0.7105148194882955,0.09905933189529072,0.21806255558769935
53,60,125008.8612116458,13081.14565203566,467537.52550379274,8.538055974724044,0,0.6135006277167399,2,informal,artisan,,0.036275734814461356,0.9761904761904762,0.5797490584248902,0.03627573481446135,0.4114165860176964
44,65,225869.67969391108,22323.22335450381,181739.53502647544,10.196024208359441,0,0.3306323725470455,6,informal,artisan,,0.02198439093083277,0.9761904761904762,1.0,0.02198439093083277,0.49859354131113165
30,65,87647.43801677774,5755.517558453402,118359.31959574838,7.696685803545268,0,0.5944823907420902,6,informal,artisan,,0.025606442714891074,0.9857142857142858,0.6082764138868647,0.025606442714891077,0.37498005297111353
34,65,108398.35118669382,9813.55921126721,14716.609367346296,8.239150301697212,2,0.6550735304622262,7,seasonal,,tourism,0.027408752385997413,0.9811827956989247,0.4139117634453286,0.02740875238599741,0.40066627356034884
36,60,163541.09475047427,18044.573521276394,192054.1970499119,11.1241545832981,0,0.4487142407456333,4,informal,market_vendor,,0.01815161059471853,0.9861111111111112,0.8269286388815501,0.01815161059471853,0.546111663055331
43,55,238655.870000313,28056.61542246631,172275.02670192948,6.1322296478950005,1,0.8140664789385526,2,formal,,,0.050123555431489324,0.9861111111111112,0.18593352106144745,0.05012355543148932,0.29124302476100566
49,70,268351.96770941094,36810.243935165905,323222.26814059383,10.892858547663366,2,0.5059510099627254,5,seasonal,,tourism,0.026195089663301873,0.9801587301587301,0.5928587880447296,0.026195089663301873,0.530375957065883
30,65,32078.834265694983,2815.450409408503,130536.32897159731,9.45369470469764,0,0.3731990866408395,6,informal,small_business,,0.019837546423927075,0.9857142857142858,0.9402013700387408,0.01983754642392708,0.4633078298557783
35,60,267457.8186024877,35827.34310456255,385129.18164741126,10.32112824474216,1,0.9183756857911007,1,formal,,,0.02698996926801879,0.9966666666666667,0.08162431420889926,0.026989969268018794,0.5021280655302645
36,65,125686.85968558515,8035.435022190976,13633.781662067537,9.671495862307932,0,0.5126216656357114,10,informal,small_business,,0.01239690711112361,0.9712643678160919,0.7310675015464329,0.012396907111123612,0.4775799613238642
36,65,65376.13898284822,6262.694664067702,23451.950339666782,10.472715187436496,0,0.652783067411093,3,informal,market_vendor,,0.015152072819666611,0.9913793103448276,0.5208253988833604,0.015152072819666611,0.5157015922148416
29,65,89064.49442535597,9257.293751404884,207332.0265961824,6.051747972916343,0,0.5394340195936073,2,informal,casual_labor,,0.07784946307673907,0.9953703703703703,0.690848970609589,0.07784946307673905,0.27903113212745306
40,65,150332.35478420753,16585.736127680913,480523.2797944401,11.534328066945413,2,0.7245375862919956,3,seasonal,,tourism,0.01737153216910141,0.99,0.3305548964496053,0.01737153216910141,0.5666979557940751
56,65,363433.11957600724,27080.45817550403,479024.183382829,11.671011945147374,0,0.45982450529159397,2,informal,small_business,,0.017238812972652787,0.9814814814814815,0.8102632420626091,0.017238812972652787,0.573490877651169
35,55,197966.9572232005,24771.269570373548,229064.74122836575,9.559386265810886,1,0.859799454165847,0,formal,,,0.034431322171757386,1.0,0.14020054583415298,0.034431322171757386,0.46151219787642395
54,70,47304.61605607963,5897.109853675909,909639.9627387427,2.3112292492663826,2,0.655885350127867,4,seasonal,,tourism,0.25464927700125584,0.9791666666666666,0.4129375798465596,0.25464927700125584,0.08613381959782715
25,60,30000.0,2880.5253829387925,438169.2312378207,11.517794558530932,0,0.3062589271768264,3,informal,artisan,,0.014557616191838018,0.9928571428571429,1.0,0.014557616191838018,0.5675061462985699
43,65,111757.83214528688,11524.967504874223,45871.98213841402,12.30940134503067,0,0.6280167164794757,12,informal,casual_labor,,0.012365631362560001,0.9545454545454546,0.5579749252807865,0.012365631362560001,0.607859391285211
49,60,116537.58197559141,12140.820604831923,55620.23183747398,10.73975804872658,0,0.3033167232606582,4,informal,small_business,,0.02332951565591681,0.9696969696969697,1.0,0.023329515655916806,0.5244602347594027
36,70,112587.63907658936,11950.027093694644,267665.19947777205,4.9791122615738495,2,0.5174774651719665,7,seasonal,,tourism,0.11288733161585703,0.9828431372549019,0.5790270417936402,0.11288733161585703,0.2208516782274491
29,65,204753.4765741526,17422.681129550314,112530.94556818601,11.19643976533521,0,0.6395659305876675,8,informal,artisan,,0.007465334004571276,0.9814814814814815,0.5406511041184987,0.007465334004571276,0.555642730141246
50,65,364312.71446019044,50902.214370016925,95819.10737327374,6.296799930455487,2,0.6679174436442087,6,seasonal,,tourism,0.061662963808133506,0.9666666666666667,0.3984990676269496,0.0616629638081335,0.29542602921183764
25,55,201198.16180013152,28878.862016944775,698108.3881060721,2.686023561356717,1,0.8125287372020028,0,formal,,,0.30390516214146046,1.0,0.1874712627979972,0.30390516214146046,0.09348635677134105
36,65,30000.0,2962.5873164852937,22007.742267718175,6.898175320292848,0,0.6906661728749632,5,informal,artisan,,0.0491215085238959,0.985632183908046,0.46400074068755515,0.0491215085238959,0.32796632712488777
36,60,30000.0,2317.2967961961363,59479.7283037686,13.75530081256193,0,0.4240547501691362,11,informal,small_business,,0.006499779170719909,0.9618055555555556,0.8639178747462957,0.006499779170719909,0.6832947197426728
42,65,86856.39183614022,6299.630213880251,29636.972505268655,10.46774481575074,0,0.3985911638306945,1,informal,casual_labor,,0.01442052370765115,0.9963768115942029,0.9021132542539583,0.014420523707651147,0.5158397226734782
65,60,138629.1795042895,13248.157320829054,33907.99896309931,9.51499983038574,0,0.308444850209236,10,informal,artisan,,0.0019020890760685076,0.0,1.0,0.0019020890760685076,0.4748450726574785
30,60,40000.0,4684.1947950114845,543401.7718271503,7.832233431917182,2,0.5464230835244872,2,seasonal,,farming,0.07143921120561306,0.9944444444444445,0.5442922997706153,0.07143921120561306,0.36363524267813935
40,60,220653.35580563475,24710.817873748165,163577.547693679,6.208901171249367,0,0.5531121239967182,7,informal,artisan,,0.059720491254628146,0.9708333333333333,0.6703318140049228,0.05972049125462815,0.2919051271575459
46,60,218358.4464067652,24635.089492753697,284764.58000121603,15.304431846215088,2,0.5364938485038704,6,seasonal,,farming,0.01265255286725329,0.9642857142857143,0.5562073817953556,0.01265255286725329,0.7555395856588788
41,60,268120.4281692231,30440.833011110743,45301.506429202636,6.896181591100085,1,0.8555737155589271,3,formal,,,0.050988142778115406,0.9868421052631579,0.14442628444107286,0.050988142778115406,0.3272279049754631
49,55,122894.5219743823,14678.069132495011,189108.69440627925,11.337062690296072,1,0.836044868517555,0,formal,,,0.025350319144204634,1.0,0.163955131482445,0.025350319144204637,0.5524832266469606
34,60,105595.24901257828,11487.890048387244,156454.94896357687,10.880083785306171,2,0.6754708838892927,1,seasonal,,tourism,0.01832711588573191,0.9967948717948718,0.3894349393328488,0.018327115885731906,0.5340341614463197
35,60,234320.92096483376,34374.49841099389,17598.24522726333,9.528187234028927,2,0.7611232237822744,2,seasonal,,tourism,0.03432685657637952,0.9933333333333333,0.2866521314612707,0.034326856576379516,0.4600557258706762
44,65,460817.9395933373,41485.07558794763,155425.8020020315,9.628853158962043,0,0.4789374977622882,7,informal,small_business,,0.022012827962033812,0.9722222222222222,0.7815937533565677,0.022012827962033812,0.47084474354510625
29,65,89076.37211307474,6658.677510901674,44953.81148676952,7.649603567469489,0,0.6978175568362416,7,informal,market_vendor,,0.027051039025643694,0.9837962962962963,0.45327366474563763,0.02705103902564369,0.37213369214175845
45,70,140640.63647221524,17365.793327459527,15166.25836534946,10.998554304131222,2,0.734904445420672,6,seasonal,,farming,0.018738756492966694,0.98,0.31811466549519357,0.018738756492966694,0.5396227536625718
35,65,214575.3277039455,15143.0756489976,136074.9367646388,6.673942387845052,0,0.3227605921990486,5,informal,small_business,,0.03809887989534267,0.9861111111111112,1.0,0.03809887989534267,0.32098363291910537
38,65,51983.0242517413,6530.475617497168,348321.05821039696,6.836457650831744,2,0.5459685246336315,3,seasonal,,farming,0.08200368062274922,0.9907407407407407,0.5448377704396421,0.08200368062274922,0.3137921480520994
30,65,46044.747456086276,6033.7200425704805,1072409.3550506851,14.054428248188309,2,0.6591977918964405,4,seasonal,,farming,0.0077231427956346715,0.9904761904761905,0.40896264972427143,0.0077231427956346715,0.6972941945958274
52,60,124231.69333201302,6231.998812353097,39312.65992096782,9.13131592053829,0,0.39791994920069035,5,informal,small_business,,0.012151094905379514,0.9479166666666666,0.9031200761989644,0.012151094905379514,0.4510180217088413
47,65,110963.30518648298,10432.845255278562,248732.21216823452,10.317081379661303,2,0.47791302930149504,4,seasonal,,farming,0.02459778274133913,0.9814814814814815,0.6265043648382059,0.024597782741339135,0.5031652026679839
36,65,154440.00510418072,7832.664270261534,472210.8339028927,8.70018847348714,0,0.5665860345475229,6,informal,artisan,,0.01875275363425223,0.9827586206896551,0.6501209481787157,0.018752753634252228,0.42685179912361376
62,60,30000.0,1693.943407302316,782478.390237414,7.7225931863003385,0,0.5366559691770367,7,informal,market_vendor,,0.11350684512973898,0.0,0.6950160462344449,0.11350684512973896,0.3423012998751484
48,70,321407.499676477,38231.08861441327,110266.23414765352,5.696303425912907,2,0.43076864074384913,2,seasonal,,seasonal_trade,0.07495705812067935,0.9924242424242424,0.6830776311073811,0.07495705812067935,0.2634662639471865
42,70,83291.78688888723,8063.002956311175,448577.89900486876,9.54180544077452,2,0.5418018888517986,6,seasonal,,tourism,0.02760483718084363,0.9821428571428571,0.5498377333778417,0.02760483718084363,0.46392027275853254
64,70,198228.4905420951,18397.769497021167,723071.4499416585,12.01881474151746,2,0.7019172230806499,3,seasonal,,seasonal_trade,0.024830251844474925,0.9583333333333334,0.35769933230322015,0.024830251844474925,0.5860192272306747
30,70,245516.77889296078,20983.507780915224,16236.43498869395,8.481051208949435,2,0.47268827737620905,4,seasonal,,tourism,0.020116240835987346,0.9916666666666667,0.632774067148549,0.020116240835987342,0.4155222170143933
36,65,30000.0,3402.8290693587796,491718.42375096836,8.519681323459645,0,0.6340094353486776,6,informal,market_vendor,,0.06148133533170245,0.9827586206896551,0.5489858469769836,0.06148133533170245,0.399793996954639
34,65,42055.019592542805,2993.6260086052635,18854.944564408404,6.644694761617977,0,0.5449253539387688,7,informal,casual_labor,,0.0378414555396334,0.9811827956989247,0.6826119690918467,0.037841455539633403,0.3196624920110888
47,65,44244.60122415176,2960.906859861502,146130.89268277516,5.661832749622537,0,0.5735179576556242,4,informal,small_business,,0.05085188911616429,0.9814814814814815,0.6397230635165637,0.050851889116164284,0.26869589292222323
27,60,83739.60847104102,5127.885285594066,14367.152027500151,8.433305557259905,0,0.33076425549413385,5,informal,artisan,,0.017086954629686818,0.9873737373737373,1.0,0.017086954629686818,0.41446030239123594
39,65,138684.26302819597,18076.919032652233,74258.3817638031,5.2883112351823645,2,0.6037484661280926,2,seasonal,,seasonal_trade,0.10025949029448256,0.9935897435897436,0.4755018406462888,0.10025949029448256,0.23790539231121977
50,60,681869.3105082659,71573.23888196282,71665.69089731404,5.147242987293908,0,0.34940181137795906,8,informal,small_business,,0.03905339920392723,0.9333333333333333,0.9758972829330613,0.03905339920392724,0.24731128260557522
35,65,59257.20157034387,5768.53026927545,216254.2374685637,11.415505537042666,0,0.5247611993419796,7,informal,market_vendor,,0.012706134858706548,0.9805555555555555,0.7128582009870306,0.012706134858706548,0.5635229292104345
24,65,151260.5283819724,10124.810510142986,25599.049275727255,8.208697464990788,0,0.36313160897965596,8,informal,small_business,,0.01718882814703587,0.983739837398374,0.9553025865305161,0.017188828147035866,0.40337997874770265
43,60,210967.0873483438,21502.043480735018,538455.6178581311,11.103482578797596,1,0.9352642988203135,1,formal,,,0.024103723342682643,0.9950980392156863,0.06473570117968652,0.024103723342682643,0.5417923653288982
44,70,296102.5720198017,31098.61375972926,238326.03783510075,7.288159559127012,2,0.592141395761835,4,seasonal,,tourism,0.046843169971850944,0.9871794871794872,0.489430325085798,0.046843169971850944,0.34733795310584276
50,55,252560.33192526133,27152.36982708798,21283.059708177178,6.993164259307633,1,0.9106150653082228,1,formal,,,0.021661964303284882,0.9833333333333333,0.08938493469177722,0.021661964303284882,0.3420839292377752
45,60,237606.35833302216,27022.189592385515,4252.237830573509,9.06988642871463,2,0.44487054440522855,6,seasonal,,seasonal_trade,0.03150146276301316,0.9666666666666667,0.6661553467137257,0.03150146276301316,0.4392085869557859
62,65,199530.49888459058,20748.77859432845,141231.3213558412,10.349092266205815,0,0.6597999534635404,6,informal,small_business,,0.012620932644194406,0.8333333333333334,0.5103000698046894,0.012620932644194408,0.5109238534892739
46,60,171046.45166320459,19142.105188912203,414437.5121675732,4.113282733868536,2,0.42911894801570627,2,seasonal,,farming,0.07970721828566571,0.9880952380952381,0.6850572623811525,0.07970721828566571,0.18927122045647082
35,60,222059.3836545257,22613.100088582298,929496.2453380751,10.560566908063684,1,0.9104603022598461,1,formal,,,0.022722828697420767,0.9966666666666667,0.08953969774015391,0.022722828697420767,0.5160300477632052
34,65,168287.24661164393,18017.9500713958,88249.52118812656,6.921559429483848,0,0.6589898872661033,9,informal,market_vendor,,0.05088638941347806,0.9758064516129032,0.511515169100845,0.05088638941347806,0.32846731305033006
40,65,97845.36650305458,5926.327287506917,466096.14665789733,12.977088334817429,0,0.6225403903221735,4,informal,market_vendor,,0.008021228351145993,0.9866666666666667,0.5661894145167399,0.008021228351145993,0.6436498072975432
51,65,305869.69509862753,25800.355126000613,621674.9763637534,7.071523700016741,0,0.5523625328297403,7,informal,small_business,,0.03803385231104115,0.9583333333333334,0.6714562007553895,0.038033852311041144,0.34012832059981385
51,60,122622.19156168835,12062.837371940454,212975.44642893938,9.524135664571762,0,0.524466977498568,10,informal,market_vendor,,0.026030438742136393,0.9074074074074074,0.713299533752148,0.02603043874213639,0.46381091172916655
29,60,30000.0,3289.9856047133726,69341.68000198677,8.62515055058134,0,0.45447477764778577,5,informal,small_business,,0.03297110541287151,0.9865591397849462,0.8182878335283214,0.03297110541287151,0.4170384901288118
34,65,38387.268090187,3543.813697800806,80183.21540926353,7.021896306506559,0,0.5354167943061628,5,informal,casual_labor,,0.047989253044341575,0.9865591397849462,0.6968748085407557,0.047989253044341575,0.33424603739012443
36,65,309230.6045546731,28984.328956789,221485.70030111913,9.312092139451432,2,0.7832037285922242,6,seasonal,,tourism,0.021665842281613494,0.9827586206896551,0.2601555256893309,0.021665842281613494,0.4555168909923112
34,60,105366.12088338434,9600.845400056845,147136.05544249772,4.493446279211048,2,0.6666738125443523,2,seasonal,,farming,0.09320650894154661,0.9935897435897436,0.3999914249467772,0.09320650894154661,0.20373139192047018
48,60,154036.9617404489,8940.293684071312,211107.76713894572,5.900724500074128,0,0.35544842534699583,6,informal,artisan,,0.02873011346041682,0.9583333333333334,0.9668273619795063,0.028730113460416817,0.28655980078441684
35,60,272267.8907715736,31063.384037854856,11044.442509364311,7.481573274801731,1,0.8276452095425149,0,formal,,,0.04725744743102973,1.0,0.17235479045748514,0.04725744743102973,0.3564006609533195
40,65,145862.0166462904,10684.408384780849,524155.05427961255,11.85401037266572,0,0.5776932328069453,7,informal,market_vendor,,0.011477112893029813,0.9766666666666667,0.6334601507895821,0.011477112893029813,0.5858980278691744
22,60,124280.22690170316,14142.904621464713,18992.81720480207,5.088008047813318,0,0.5048914101462131,3,informal,market_vendor,,0.11266288171657263,0.993421052631579,0.7426628847806804,0.11266288171657264,0.22573891994747783
47,65,151247.65834156517,17208.347406105673,730.6736429543697,7.7677877190407045,0,0.6252347856455278,5,informal,market_vendor,,0.041252385527559665,0.9768518518518519,0.5621478215317083,0.041252385527559665,0.37236739726792967
40,65,77734.75641834605,8406.240528186807,174715.8929795252,6.676001537531652,2,0.4188695620274468,1,seasonal,,farming,0.06258283005655789,0.9966666666666667,0.6973565255670638,0.06258283005655789,0.3129099233925495
42,60,192553.41778487305,10601.927219616466,237453.57658874165,5.29585359185943,0,0.5246849545191066,6,informal,small_business,,0.03754599990974691,0.9722222222222222,0.7129725682213401,0.03754599990974691,0.2548507736688721
33,60,84463.87694706039,9215.821328700335,967617.6726685123,9.104916694302347,2,0.7998012460981643,7,seasonal,,seasonal_trade,0.0449084176138694,0.9783950617283951,0.24023850468220287,0.04490841761386939,0.43480146465275626
40,65,186078.68066370985,25818.24223404428,704124.2357581271,8.034677612630475,2,0.5677094755162362,6,seasonal,,farming,0.056154977779777016,0.98,0.5187486293805166,0.056154977779777016,0.37917452349127695
42,65,259403.95803696357,21015.085142480526,65613.5705595645,7.20003214420349,0,0.6857456798054627,9,informal,artisan,,0.034490435661482424,0.967391304347826,0.4713814802918059,0.034490435661482424,0.3475849949386617
31,60,75368.1880770085,7252.5235874047485,111690.73547358332,7.750057208672894,0,0.5291920479250857,3,informal,casual_labor,,0.03884140341763848,0.9913793103448276,0.7062119281123715,0.038841403417638476,0.3724517055060526
41,60,127533.87708110939,14497.935712739896,57340.3611522108,9.005914999632894,0,0.3496026446885794,4,informal,artisan,,0.0333940712996039,0.9824561403508771,0.9755960329671309,0.0333940712996039,0.4352585416008491
29,60,83899.55756094787,6182.894842269339,113391.33749428835,12.118341166006584,0,0.4820358664425631,3,informal,casual_labor,,0.006589796802784039,0.9919354838709677,0.7769462003361555,0.006589796802784038,0.6019241880067894
37,70,145833.6253746576,14769.742127397256,263463.4757709425,5.796722459168918,2,0.5679014914172266,6,seasonal,,farming,0.07807498107290069,0.9848484848484849,0.5185182102993281,0.07807498107290069,0.2672071731442223
39,60,131180.46208898214,13933.228260696298,210487.2996340238,11.856037206292443,0,0.44926721794735736,6,informal,market_vendor,,0.01673271735125048,0.9761904761904762,0.826099173078964,0.01673271735125048,0.5828826743406821
46,65,317717.1382097027,31265.86898152595,88038.44844256432,11.157091833161914,2,0.44689913896245737,2,seasonal,,tourism,0.01846009566070103,0.9912280701754386,0.6637210332450512,0.01846009566070103,0.5475565425313259
61,60,84175.26144810425,7617.892606644712,129839.89687401483,3.4133450710110154,0,0.6549678229603675,6,informal,artisan,,0.006658029836335167,0.0,0.5175482655594488,0.006658029836335168,0.16953094588432582
40,60,108170.12380083682,5657.762722434224,30951.16249253963,9.774649860919203,0,0.6249804526882377,10,informal,casual_labor,,0.012477209422217046,0.9583333333333334,0.5625293209676435,0.012477209422217046,0.4826344753787834
54,60,125254.36311116457,16504.731249947938,444296.20451007265,13.471738800913023,2,0.44739485816897606,4,seasonal,,farming,0.027491418541964067,0.9444444444444444,0.6631261701972287,0.027491418541964067,0.6550690795524553
42,65,216045.6804363912,29476.411378411805,121208.07842007857,12.473982076584324,2,0.44807544035819125,5,seasonal,,tourism,0.015631778155960483,0.9818840579710145,0.6623094715701705,0.015631778155960483,0.6139495778020866
24,65,65335.73482322519,5129.680194853931,417862.502005325,10.286068637556701,0,0.5136978890615571,8,informal,market_vendor,,0.011394096348386638,0.983739837398374,0.7294531664076643,0.011394096348386638,0.508443409022713
27,60,30000.0,1805.277859419046,117586.75710455702,8.248371111987764,0,0.5838201797385223,7,informal,casual_labor,,0.024318689942117187,0.9823232323232324,0.6242697303922166,0.024318689942117187,0.40238907661939083
29,60,102623.57339935415,5943.24027450174,53475.83365261504,8.535777620662419,0,0.427661783958771,2,informal,market_vendor,,0.01706015959721855,0.9946236559139785,0.8585073240618434,0.01706015959721855,0.4195077946083776
33,65,211147.0364263603,17085.186709740938,650698.483783008,6.545349360903052,2,0.7712904363215196,2,seasonal,,tourism,0.054204044828606135,0.9947916666666666,0.27445147641417644,0.054204044828606135,0.30952824753628877
42,65,180715.04656537305,20096.197050570194,39202.46738580352,4.801281677518327,0,0.37266276233515105,4,informal,market_vendor,,0.08731357464699961,0.9855072463768116,0.9410058564972734,0.08731357464699963,0.21910323056835296
47,65,107271.52116615449,14447.014236265331,183642.109641761,8.29371374544458,2,0.5127077055097597,5,seasonal,,seasonal_trade,0.048448526970046556,0.9768518518518519,0.5847507533882883,0.048448526970046556,0.39459477656832814
32,65,71289.29901824154,5839.467574257265,1240.4289122640087,11.028628331702187,0,0.3155247924107388,2,informal,casual_labor,,0.008867947454260458,0.9949494949494949,1.0,0.008867947454260458,0.5465413517582042
50,65,225043.55649004068,17723.18201509855,451337.7764997641,6.9560882688375045,0,0.6099137659858753,4,informal,small_business,,0.03823501750932791,0.9777777777777777,0.585129351021187,0.03823501750932791,0.3345061056041036
35,60,283933.2757121533,42247.35850813555,779606.5487971738,14.430020703441444,1,0.850534368765666,0,formal,,,0.009770721431930838,1.0,0.14946563123433398,0.009770721431930838,0.7144514495445562
46,60,125941.72060092812,9066.97444852393,91753.75122618524,7.058412100145017,0,0.6914868548223254,6,informal,casual_labor,,0.02928857166876621,0.9642857142857143,0.4627697177665119,0.029288571668766205,0.34258406457411167
40,65,188966.99010856065,21329.60164004086,1163794.2167429186,16.409421663634248,2,0.5163154435105044,8,seasonal,,farming,0.004801459174551032,0.9733333333333334,0.5804214677873947,0.004801459174551031,0.8165316247719158
38,65,139820.62738868035,15030.445520200163,15159.393219950107,5.562868095197722,0,0.6895835627216517,7,informal,market_vendor,,0.07421894058859134,0.9783950617283951,0.4656246559175225,0.07421894058859134,0.2574998959269036
45,60,47847.01407029019,3083.6740632825845,103701.62274851488,12.017747614155443,0,0.5843309013739488,4,informal,casual_labor,,0.014309216649259405,0.9777777777777777,0.6235036479390768,0.014309216649259405,0.5922891529954186
37,60,305305.70641417045,31257.905334688025,37939.25309858992,9.879155887435147,0,0.6475028922146349,8,informal,small_business,,0.022073191290273176,0.9710144927536232,0.5287456616780477,0.022073191290273176,0.4830545694872681
47,65,100528.80451767542,10108.204098007098,463832.707363502,11.972900032111891,0,0.583061753247248,6,informal,small_business,,0.02130016010745653,0.9722222222222222,0.6254073701291281,0.02130016010745653,0.5858937672238668
35,60,93743.03540475537,7911.897427275013,340148.22013373737,7.818379069598131,0,0.6044658916322461,6,informal,casual_labor,,0.039449572196830276,0.98,0.5933011625516309,0.039449572196830276,0.37549736800149164
20,65,78049.03533641304,4833.354818860088,400602.0413178715,4.456020402626064,0,0.34673140883052184,12,informal,casual_labor,,0.12637505660822507,0.9777777777777777,0.9799028867542173,0.12637505660822507,0.19464452859983944
